Order No,User Id,Vehicle Type,Platform Type,Personal or Business,Placement - Day of Month,Placement - Weekday (Mo = 1),Placement - Time,Confirmation - Day of Month,Confirmation - Weekday (Mo = 1),Confirmation - Time,Arrival at Pickup - Day of Month,Arrival at Pickup - Weekday (Mo = 1),Arrival at Pickup - Time,Pickup - Day of Month,Pickup - Weekday (Mo = 1),Pickup - Time,Arrival at Destination - Day of Month,Arrival at Destination - Weekday (Mo = 1),Arrival at Destination - Time,Distance (KM),Temperature,Precipitation in millimeters,Pickup Lat,Pickup Long,Destination Lat,Destination Long,Rider Id,Time from Pickup to Arrival
2590,2733,Bike,3,Business,29,5,7:13:08 PM,29,5,7:17:41 PM,29,5,7:22:21 PM,29,5,8:02:58 PM,29,5,8:32:56 PM,6,,,-1.2963097,36.7688221,-1.2825422,36.73247,71,1798
3068,1927,Bike,3,Business,23,5,3:45:55 PM,23,5,3:58:05 PM,23,5,4:14:09 PM,23,5,4:37:03 PM,23,5,5:07:20 PM,17,24.7,,-1.3472066,36.7692638,-1.2551895,36.7822034,101,1817
6597,3496,Bike,3,Business,30,2,12:46:21 PM,30,2,1:03:48 PM,30,2,1:09:16 PM,30,2,1:14:34 PM,30,2,1:43:47 PM,16,,,-1.3882008,36.7699445,-1.300921,36.828195,263,1753
7514,2423,Bike,3,Business,22,5,1:51:28 PM,22,5,1:51:59 PM,22,5,2:03:42 PM,22,5,2:07:36 PM,22,5,2:23:44 PM,5,,,-1.2551895,36.7822034,-1.2658315,36.809049,140,968
9962,3091,Bike,3,Business,6,6,12:13:43 PM,6,6,12:15:34 PM,6,6,12:21:23 PM,6,6,12:30:07 PM,6,6,12:37:17 PM,1,26.5,,-1.2813012,36.8323962,-1.290894,36.822971,378,430
18894,1856,Bike,3,Business,16,2,3:21:19 PM,16,2,3:21:51 PM,16,2,3:34:06 PM,16,2,3:38:49 PM,16,2,4:08:57 PM,4,,,-1.273009,36.802807,-1.2684319,36.8165853,161,1808
16356,3085,Bike,1,Personal,25,2,10:29:04 AM,25,2,10:29:55 AM,25,2,10:41:42 AM,25,2,10:52:40 AM,25,2,11:04:24 AM,6,23.6,,-1.3012014,36.8043289,-1.2789683,36.8284768,88,704
4507,3752,Bike,3,Business,15,3,1:29:31 PM,15,3,1:30:24 PM,15,3,1:37:22 PM,15,3,1:43:32 PM,15,3,2:28:02 PM,12,26.0,,-1.2963097,36.7688221,-1.2919683,36.8500706,854,2670
27613,186,Bike,3,Business,26,5,1:05:43 PM,26,5,1:14:22 PM,26,5,1:41:52 PM,26,5,1:47:37 PM,26,5,2:36:04 PM,25,,,-1.3700383,36.9190174,-1.2622851,36.7893989,547,2907
7134,1245,Bike,3,Business,30,5,8:40:38 AM,30,5,8:41:21 AM,30,5,8:41:38 AM,30,5,9:29:13 AM,30,5,9:37:56 AM,17,18.8,,-1.300921,36.828195,-1.3198615,36.7110323,472,523
9679,391,Bike,3,Business,28,4,4:03:43 PM,28,4,4:10:05 PM,28,4,4:18:18 PM,28,4,4:21:25 PM,28,4,4:37:18 PM,5,,,-1.2777924,36.8231577,-1.3010429,36.8353335,752,953
23188,2154,Bike,3,Business,11,2,3:23:01 PM,11,2,4:11:10 PM,11,2,4:20:48 PM,11,2,5:10:32 PM,11,2,5:40:24 PM,8,21.3,,-1.2571472,36.7950633,-1.2765736,36.8513646,399,1792
9199,2112,Bike,3,Business,31,4,3:22:43 PM,31,4,3:22:51 PM,31,4,3:23:11 PM,31,4,3:39:35 PM,31,4,4:05:18 PM,13,28.6,,-1.2156006,36.8916865,-1.207546,36.7913976,248,1543
20280,3201,Bike,3,Business,7,5,8:32:44 AM,7,5,8:33:36 AM,7,5,8:39:41 AM,7,5,8:52:23 AM,7,5,9:49:25 AM,11,,,-1.2584143,36.8048002,-1.3053578,36.8607913,72,3422
7257,3727,Bike,3,Business,21,4,12:52:39 PM,21,4,12:55:28 PM,21,4,1:04:13 PM,21,4,1:05:40 PM,21,4,1:35:51 PM,8,25.3,,-1.2963097,36.7688221,-1.2600616,36.7870182,269,1811
19975,33,Bike,3,Personal,16,2,7:31:23 AM,16,2,9:06:38 AM,16,2,9:07:47 AM,16,2,9:13:11 AM,16,2,10:14:39 AM,5,,,-1.2544051,36.7982934,-1.2814609,36.8265932,303,3688
19114,2685,Bike,1,Personal,18,1,8:53:30 AM,18,1,8:53:52 AM,18,1,8:58:43 AM,18,1,9:14:42 AM,18,1,10:05:07 AM,21,15.0,0.3,-1.2972817,36.7795831,-1.3433181,36.9138018,354,3025
15938,84,Bike,3,Business,14,4,3:05:33 PM,14,4,3:24:21 PM,14,4,3:31:28 PM,14,4,3:32:33 PM,14,4,3:56:27 PM,15,28.2,,-1.2551895,36.7822034,-1.2283403,36.8822756,14,1434
4287,3108,Bike,3,Business,19,5,10:24:57 AM,19,5,10:25:06 AM,19,5,10:26:03 AM,19,5,12:03:37 PM,19,5,1:20:16 PM,20,24.9,,-1.2551895,36.7822034,-1.3251247,36.8995926,101,4599
13840,3560,Bike,3,Business,9,4,2:28:46 PM,9,4,2:29:58 PM,9,4,2:40:15 PM,9,4,2:49:23 PM,9,4,3:20:33 PM,12,25.6,,-1.2860183,36.8975338,-1.279395,36.825364,174,1870
1877,3647,Bike,3,Business,19,1,4:14:19 PM,19,1,4:17:18 PM,19,1,4:26:38 PM,19,1,4:31:07 PM,19,1,4:49:06 PM,4,25.0,,-1.272639,36.794723,-1.2669451,36.8033576,536,1079
22748,970,Bike,3,Business,6,3,12:44:12 PM,6,3,12:44:32 PM,6,3,12:47:32 PM,6,3,12:49:53 PM,6,3,1:04:05 PM,2,22.5,,-1.2551895,36.7822034,-1.2546732,36.7923244,91,852
25114,1594,Bike,3,Business,22,1,2:04:37 PM,22,1,2:04:55 PM,22,1,2:11:26 PM,22,1,2:28:05 PM,22,1,2:39:12 PM,5,,,-1.2285835,36.8826468,-1.2156006,36.8916865,691,667
1963,661,Bike,3,Business,6,5,12:20:34 PM,6,5,12:23:27 PM,6,5,12:33:19 PM,6,5,12:42:06 PM,6,5,1:07:45 PM,4,20.5,,-1.2950044,36.7512209,-1.2963097,36.7688221,549,1539
11344,1615,Bike,3,Personal,3,1,8:56:53 AM,3,1,8:58:01 AM,3,1,9:22:11 AM,3,1,9:25:35 AM,3,1,9:41:37 AM,4,18.2,5.1,-1.2686893,36.8096032,-1.2793859,36.8218002,106,962
20667,733,Bike,3,Business,17,3,4:43:23 PM,17,3,5:03:42 PM,17,3,5:03:47 PM,17,3,5:10:50 PM,17,3,5:34:41 PM,15,,,-1.2551895,36.7822034,-1.207546,36.7913976,576,1431
2415,3291,Bike,3,Business,8,6,1:44:54 PM,8,6,2:34:54 PM,8,6,2:52:12 PM,8,6,3:08:35 PM,8,6,3:18:56 PM,4,,,-1.265715,36.823815,-1.2600926,36.8088685,427,621
17160,868,Bike,3,Business,2,4,9:40:18 AM,2,4,9:40:39 AM,2,4,10:00:31 AM,2,4,10:02:29 AM,2,4,10:11:57 AM,4,,,-1.2600926,36.8088685,-1.265715,36.823815,205,568
26773,3521,Bike,3,Business,19,3,7:51:36 AM,19,3,9:58:20 AM,19,3,10:24:54 AM,19,3,10:30:48 AM,19,3,10:49:04 AM,4,,,-1.2768326,36.8073804,-1.2956951,36.8129242,565,1096
20788,2587,Bike,3,Business,27,4,3:21:26 PM,27,4,3:22:05 PM,27,4,3:24:45 PM,27,4,3:29:41 PM,27,4,4:18:30 PM,5,23.8,,-1.2584143,36.8048002,-1.28878,36.8168312,86,2929
18579,3117,Bike,1,Personal,22,3,10:55:06 AM,22,3,10:56:42 AM,22,3,11:13:55 AM,22,3,11:16:16 AM,22,3,11:33:30 AM,9,22.9,,-1.2850644,36.8343657,-1.2295205,36.8120426,754,1034
23867,2200,Bike,3,Business,18,1,12:47:06 PM,18,1,12:48:19 PM,18,1,12:48:24 PM,18,1,1:07:32 PM,18,1,1:07:36 PM,1,27.8,,-1.290894,36.822971,-1.279395,36.825364,906,4
11287,1081,Bike,3,Business,5,2,2:35:21 PM,5,2,2:43:41 PM,5,2,2:55:38 PM,5,2,3:01:21 PM,5,2,3:36:25 PM,9,27.6,,-1.291768,36.8297208,-1.3025826,36.7670807,906,2104
4542,3291,Bike,3,Business,14,4,1:28:05 PM,14,4,1:29:40 PM,14,4,2:05:13 PM,14,4,2:11:16 PM,14,4,2:24:06 PM,5,27.8,,-1.2628473,36.781805,-1.2600926,36.8088685,228,770
24554,1500,Bike,3,Business,24,4,10:29:51 AM,24,4,10:32:49 AM,24,4,10:33:24 AM,24,4,10:52:09 AM,24,4,10:52:17 AM,7,24.7,,-1.2574219,36.7927073,-1.2916738,36.7901057,10,8
19648,1105,Bike,3,Business,7,3,2:31:26 PM,7,3,2:45:56 PM,7,3,3:03:06 PM,7,3,3:09:40 PM,7,3,3:45:41 PM,16,28.1,,-1.3322618,36.8045412,-1.3196979,36.7009845,914,2161
12797,3426,Bike,3,Business,16,5,5:03:21 PM,16,5,5:04:47 PM,16,5,5:12:44 PM,16,5,5:20:55 PM,16,5,5:38:07 PM,5,26.1,,-1.3014461,36.7661381,-1.2835228,36.7437619,276,1032
2989,909,Bike,3,Business,15,1,2:42:52 PM,15,1,2:43:18 PM,15,1,3:06:17 PM,15,1,3:09:29 PM,15,1,3:47:18 PM,16,,,-1.225322,36.80855,-1.2949439,36.7604214,547,2269
3363,3194,Bike,3,Business,6,3,1:03:36 PM,6,3,1:04:26 PM,6,3,1:35:38 PM,6,3,1:45:03 PM,6,3,2:06:19 PM,7,,,-1.2738397,36.8186697,-1.2551895,36.7822034,119,1276
23133,190,Bike,3,Business,3,1,9:06:18 AM,3,1,9:07:29 AM,3,1,9:35:31 AM,3,1,9:43:22 AM,3,1,9:50:16 AM,6,18.4,,-1.3278522,36.8711134,-1.3270347,36.8667362,611,414
4552,3283,Bike,3,Business,25,5,1:42:56 PM,25,5,1:45:05 PM,25,5,1:48:20 PM,25,5,2:04:50 PM,25,5,2:52:19 PM,6,23.2,,-1.272828,36.816608,-1.2628473,36.781805,116,2849
10501,1245,Bike,3,Business,20,2,8:14:15 AM,20,2,8:14:19 AM,20,2,8:17:50 AM,20,2,8:28:46 AM,20,2,9:02:33 AM,17,18.9,,-1.2599563,36.7993439,-1.3198615,36.7110323,401,2027
4180,1030,Bike,1,Personal,5,2,3:21:32 PM,5,2,3:25:26 PM,5,2,4:03:05 PM,5,2,4:33:00 PM,5,2,4:47:42 PM,6,21.7,,-1.2553615,36.7895376,-1.2886923,36.8241519,820,882
5802,248,Bike,3,Business,17,3,9:17:47 AM,17,3,9:19:19 AM,17,3,9:47:06 AM,17,3,9:53:17 AM,17,3,11:01:52 AM,12,,,-1.304735,36.7846054,-1.313266,36.6935289,327,4115
15468,1578,Bike,3,Business,5,5,9:15:38 AM,5,5,9:16:21 AM,5,5,9:18:04 AM,5,5,9:55:50 AM,5,5,10:08:02 AM,6,18.0,,-1.2551895,36.7822034,-1.28878,36.8168312,74,732
14036,190,Bike,3,Business,6,2,10:42:42 AM,6,2,11:11:33 AM,6,2,11:19:19 AM,6,2,11:28:05 AM,6,2,11:38:52 AM,3,24.9,,-1.3270347,36.8667362,-1.3385185,36.8725654,559,647
11013,136,Bike,3,Business,23,4,10:17:35 AM,23,4,10:22:57 AM,23,4,10:29:40 AM,23,4,10:33:29 AM,23,4,10:59:07 AM,14,23.3,,-1.3254522,36.7216584,-1.2950408,36.8098172,855,1538
19159,2676,Bike,3,Business,25,1,2:50:42 PM,25,1,2:50:52 PM,25,1,2:50:59 PM,25,1,3:06:18 PM,25,1,4:07:48 PM,2,28.1,,-1.2963097,36.7688221,-1.3014461,36.7661381,425,3690
8266,3613,Bike,3,Business,7,5,9:22:28 AM,7,5,9:23:01 AM,7,5,9:29:21 AM,7,5,9:32:20 AM,7,5,10:24:39 AM,3,,,-1.2802043,36.7650079,-1.2601873,36.7559637,161,3139
8300,2733,Bike,3,Business,5,3,3:00:40 PM,5,3,3:00:46 PM,5,3,3:02:11 PM,5,3,3:04:16 PM,5,3,3:35:57 PM,5,24.8,,-1.2963097,36.7688221,-1.2995132,36.8043032,445,1901
17594,2271,Bike,3,Business,30,2,11:46:21 AM,30,2,11:54:38 AM,30,2,12:14:13 PM,30,2,12:23:27 PM,30,2,12:56:23 PM,12,,,-1.293515,36.897607,-1.228911,36.881876,883,1976
18212,2546,Bike,1,Personal,8,1,3:29:37 PM,8,1,3:31:04 PM,8,1,3:42:50 PM,8,1,3:48:02 PM,8,1,4:25:54 PM,18,24.8,,-1.3021558,36.8106865,-1.3664581,36.9177807,449,2272
6488,3222,Bike,3,Business,18,2,3:02:20 PM,18,2,3:02:51 PM,18,2,3:05:39 PM,18,2,3:09:33 PM,18,2,3:18:57 PM,4,25.7,,-1.2551895,36.7822034,-1.2617028,36.7983849,575,564
1451,647,Bike,3,Business,14,5,1:33:02 PM,14,5,1:34:55 PM,14,5,1:39:13 PM,14,5,1:51:49 PM,14,5,2:08:02 PM,4,22.9,,-1.3004062,36.829741,-1.292163,36.8000995,243,973
4029,3441,Bike,3,Business,5,2,12:09:31 PM,5,2,12:09:56 PM,5,2,12:25:42 PM,5,2,12:35:14 PM,5,2,12:54:32 PM,8,25.4,,-1.300722,36.7882234,-1.2551895,36.7822034,19,1158
28011,1500,Bike,3,Business,29,1,11:19:04 AM,29,1,11:23:32 AM,29,1,11:32:20 AM,29,1,12:05:56 PM,29,1,12:25:12 PM,8,,,-1.3004062,36.829741,-1.2638185,36.7930057,573,1156
22682,3619,Bike,2,Personal,11,4,5:05:06 PM,11,4,5:05:38 PM,11,4,5:15:13 PM,11,4,5:21:45 PM,11,4,6:00:44 PM,8,23.8,,-1.2989758,36.7753577,-1.278612,36.8195876,105,2339
27700,2169,Bike,2,Personal,2,6,10:05:25 AM,2,6,10:06:50 AM,2,6,10:17:12 AM,2,6,10:33:52 AM,2,6,10:52:40 AM,6,23.8,,-1.3205164,36.8098882,-1.3019352,36.8167681,208,1128
13641,1271,Bike,3,Business,25,1,4:25:23 PM,25,1,4:26:56 PM,25,1,5:11:04 PM,25,1,5:22:37 PM,25,1,5:40:47 PM,12,27.6,,-1.3244885,36.897792,-1.3166679,36.824763,26,1090
6346,2828,Bike,3,Business,14,3,4:31:57 PM,14,3,4:36:00 PM,14,3,4:50:37 PM,14,3,5:01:48 PM,14,3,5:23:10 PM,7,23.4,,-1.308819,36.8421201,-1.3280558,36.8816781,708,1282
3528,2981,Bike,1,Personal,2,2,3:04:03 PM,2,2,3:36:15 PM,2,2,4:18:51 PM,2,2,4:25:29 PM,2,2,5:05:21 PM,10,26.3,,-1.2750798,36.8451936,-1.2571472,36.7950633,755,2392
25367,173,Bike,3,Business,10,6,3:19:40 PM,10,6,3:21:46 PM,10,6,3:22:09 PM,10,6,3:31:00 PM,10,6,3:48:54 PM,7,24.8,,-1.2993231,36.7753372,-1.2611642,36.7949932,282,1074
20743,3447,Bike,1,Personal,25,5,12:27:40 PM,25,5,12:35:49 PM,25,5,1:14:57 PM,25,5,1:23:47 PM,25,5,2:10:52 PM,13,21.2,,-1.3221449,36.8565652,-1.2562674,36.8191447,116,2825
17417,2358,Bike,4,Business,4,4,12:43:13 PM,4,4,1:08:52 PM,4,4,1:23:30 PM,4,4,1:25:21 PM,4,4,2:07:51 PM,36,,,-1.3256904,36.8747943,-1.2540899,36.7042728,31,2550
26801,1753,Bike,2,Business,5,5,5:48:47 PM,5,5,5:48:55 PM,5,5,5:54:56 PM,5,5,6:01:54 PM,5,5,6:24:33 PM,11,24.9,,-1.2551895,36.7822034,-1.3107918,36.761794,648,1359
18839,3069,Bike,1,Personal,17,4,4:59:36 PM,17,4,5:01:23 PM,17,4,5:18:58 PM,17,4,5:24:43 PM,17,4,6:00:15 PM,13,22.2,,-1.2786894,36.8032321,-1.329568,36.8520825,340,2132
12249,136,Bike,3,Business,21,1,3:26:32 PM,21,1,3:46:08 PM,21,1,4:14:25 PM,21,1,4:21:00 PM,21,1,5:03:26 PM,14,21.8,,-1.3326173,36.7146233,-1.3233496,36.8139159,791,2546
11963,2987,Bike,3,Business,11,2,11:12:33 AM,11,2,11:16:23 AM,11,2,11:39:36 AM,11,2,11:40:51 AM,11,2,11:56:44 AM,12,24.0,,-1.270212,36.8210877,-1.2156006,36.8916865,598,953
6658,366,Bike,2,Personal,1,3,1:49:54 PM,1,3,1:50:02 PM,1,3,1:50:12 PM,1,3,2:03:54 PM,1,3,2:15:18 PM,5,24.1,,-1.2857671,36.7875614,-1.268027,36.8037005,260,684
24277,635,Bike,3,Business,10,1,10:26:51 AM,10,1,10:27:05 AM,10,1,10:28:50 AM,10,1,11:16:03 AM,10,1,11:47:00 AM,10,,,-1.3016417,36.8271679,-1.240299,36.795942,595,1857
5045,3391,Bike,1,Personal,6,6,11:13:02 AM,6,6,11:19:18 AM,6,6,11:47:32 AM,6,6,12:00:36 PM,6,6,12:19:11 PM,7,24.1,,-1.2998789,36.8168963,-1.3314446,36.8264081,328,1115
22894,928,Bike,3,Business,30,3,9:45:47 AM,30,3,9:46:04 AM,30,3,10:14:20 AM,30,3,10:39:26 AM,30,3,11:21:57 AM,18,25.2,,-1.3319467,36.7766998,-1.2551895,36.7822034,328,2551
12350,3295,Bike,3,Business,7,5,2:28:35 PM,7,5,2:28:47 PM,7,5,2:34:08 PM,7,5,2:43:53 PM,7,5,3:01:30 PM,7,24.7,,-1.2571472,36.7950633,-1.2966203,36.817837,882,1057
14509,598,Bike,2,Business,28,5,3:58:21 PM,28,5,3:58:47 PM,28,5,3:59:33 PM,28,5,4:01:54 PM,28,5,4:33:58 PM,10,25.7,,-1.2536797,36.7995085,-1.2108864,36.7807022,882,1924
11020,1724,Bike,3,Business,24,5,9:57:09 AM,24,5,9:58:50 AM,24,5,10:13:41 AM,24,5,10:20:16 AM,24,5,10:32:19 AM,8,18.2,,-1.2843061,36.82294,-1.2551895,36.7822034,204,723
21440,2335,Bike,3,Business,25,2,3:59:17 PM,25,2,3:59:28 PM,25,2,4:08:18 PM,25,2,4:13:24 PM,25,2,4:58:50 PM,22,27.0,,-1.2551895,36.7822034,-1.3562374,36.9042954,228,2726
24889,1469,Bike,3,Business,29,2,11:27:14 AM,29,2,11:32:56 AM,29,2,11:42:49 AM,29,2,11:47:04 AM,29,2,12:05:39 PM,8,23.5,,-1.2551895,36.7822034,-1.2854174,36.7951152,345,1115
19253,1329,Bike,3,Business,11,1,12:16:20 PM,11,1,12:17:26 PM,11,1,12:17:34 PM,11,1,12:21:12 PM,11,1,12:30:26 PM,3,24.0,,-1.273056,36.811298,-1.2567464,36.7915273,315,554
28185,3647,Bike,3,Business,10,3,3:54:42 PM,10,3,3:54:52 PM,10,3,4:06:02 PM,10,3,4:08:48 PM,10,3,4:29:51 PM,8,30.6,,-1.272639,36.794723,-1.2981102,36.8293513,92,1263
831,3686,Bike,3,Business,16,1,10:49:49 AM,16,1,10:50:00 AM,16,1,10:51:34 AM,16,1,10:55:48 AM,16,1,11:12:00 AM,14,19.1,,-1.2551895,36.7822034,-1.242902,36.870334,726,972
2521,733,Bike,3,Business,26,1,11:00:55 AM,26,1,11:01:11 AM,26,1,11:11:56 AM,26,1,11:13:13 AM,26,1,11:26:48 AM,7,23.2,,-1.2551895,36.7822034,-1.2795549,36.7627011,274,815
3737,2207,Bike,3,Business,15,5,2:14:36 PM,15,5,2:15:53 PM,15,5,2:27:26 PM,15,5,2:34:22 PM,15,5,3:34:55 PM,9,28.1,,-1.2325706,36.8083923,-1.2696908,36.81519,244,3633
23199,3149,Bike,3,Business,7,4,9:50:47 AM,7,4,9:51:20 AM,7,4,9:56:35 AM,7,4,10:34:15 AM,7,4,10:47:03 AM,5,27.8,,-1.3004062,36.829741,-1.3167113,36.8301563,849,768
25534,2216,Bike,3,Business,14,1,4:20:15 PM,14,1,4:32:36 PM,14,1,4:35:27 PM,14,1,4:37:21 PM,14,1,4:55:34 PM,5,23.3,,-1.255956,36.789867,-1.2650523,36.7866798,633,1093
15672,2655,Bike,1,Personal,18,1,8:38:36 AM,18,1,8:46:16 AM,18,1,9:00:17 AM,18,1,9:03:44 AM,18,1,9:13:18 AM,2,14.9,0.3,-1.260039,36.8159152,-1.2515167,36.812185,56,574
17234,1990,Bike,3,Business,8,3,11:29:38 AM,8,3,11:30:21 AM,8,3,11:55:27 AM,8,3,12:10:27 PM,8,3,12:52:46 PM,10,,,-1.2558721,36.722296,-1.275442,36.7660207,165,2539
27779,3684,Bike,2,Personal,30,7,12:38:07 PM,30,7,12:38:26 PM,30,7,12:55:53 PM,30,7,1:15:27 PM,30,7,1:56:41 PM,16,24.6,,-1.3039695,36.7838267,-1.2294985,36.8775495,612,2474
19451,3599,Bike,3,Business,26,1,10:57:00 AM,26,1,11:17:35 AM,26,1,12:17:13 PM,26,1,12:22:11 PM,26,1,1:21:34 PM,15,23.0,,-1.3302996,36.8707935,-1.2912772,36.7734495,660,3563
7524,1882,Bike,3,Business,30,3,11:42:23 AM,30,3,11:45:09 AM,30,3,11:56:13 AM,30,3,12:21:07 PM,30,3,12:41:41 PM,7,25.0,,-1.2958783,36.7928125,-1.2588775,36.8079744,246,1234
3641,517,Bike,3,Business,3,1,12:13:08 PM,3,1,12:17:01 PM,3,1,12:31:25 PM,3,1,12:38:42 PM,3,1,1:18:37 PM,14,22.4,,-1.3177547,36.8303703,-1.306378,36.7519845,878,2395
21189,2741,Bike,1,Personal,3,5,10:45:54 AM,3,5,10:46:32 AM,3,5,11:04:56 AM,3,5,11:08:45 AM,3,5,11:31:22 AM,11,21.6,,-1.322999,36.7832633,-1.2884066,36.7866984,207,1357
596,2763,Bike,3,Business,2,2,11:09:34 AM,2,2,11:12:30 AM,2,2,11:13:47 AM,2,2,11:26:49 AM,2,2,11:38:34 AM,5,26.2,,-1.2551895,36.7822034,-1.2711982,36.8240199,377,705
19282,1484,Bike,3,Business,6,4,2:57:03 PM,6,4,3:00:03 PM,6,4,3:04:35 PM,6,4,3:11:15 PM,6,4,3:27:51 PM,4,,,-1.2551895,36.7822034,-1.2764851,36.8007126,518,996
3193,1234,Bike,2,Personal,28,1,11:09:12 AM,28,1,11:25:58 AM,28,1,11:36:17 AM,28,1,11:54:20 AM,28,1,12:14:04 PM,6,22.7,,-1.2738167,36.8157821,-1.3041129,36.8104939,752,1184
22238,3091,Bike,3,Business,24,3,3:34:47 PM,24,3,3:52:42 PM,24,3,4:06:35 PM,24,3,4:12:22 PM,24,3,4:31:19 PM,4,,,-1.2765736,36.8513646,-1.290894,36.822971,531,1137
6259,1329,Bike,3,Business,20,4,4:47:33 PM,20,4,4:56:13 PM,20,4,5:10:53 PM,20,4,5:14:14 PM,20,4,5:30:47 PM,7,22.9,,-1.273056,36.811298,-1.2957031,36.7654104,86,993
20841,635,Bike,3,Business,5,2,10:21:37 AM,5,2,10:21:47 AM,5,2,10:22:40 AM,5,2,10:23:59 AM,5,2,10:51:27 AM,6,17.9,4.1,-1.2599563,36.7993439,-1.2824577,36.7967953,100,1648
4538,3647,Bike,3,Business,13,4,1:15:20 PM,13,4,1:16:19 PM,13,4,1:35:03 PM,13,4,1:42:38 PM,13,4,1:47:46 PM,2,23.2,,-1.272639,36.794723,-1.2746436,36.803682,168,308
23877,302,Bike,3,Business,19,3,6:39:47 PM,19,3,7:05:54 PM,19,3,7:14:53 PM,19,3,7:19:49 PM,19,3,7:44:52 PM,7,23.3,,-1.2649605,36.7981777,-1.2696795,36.8640088,38,1503
26412,1927,Bike,3,Business,7,1,3:04:33 PM,7,1,4:00:54 PM,7,1,4:16:38 PM,7,1,4:26:37 PM,7,1,5:06:18 PM,11,20.4,,-1.3404187,36.7614685,-1.2965679,36.8158653,874,2381
19165,635,Bike,3,Business,5,3,9:49:55 AM,5,3,9:50:04 AM,5,3,9:56:14 AM,5,3,10:42:11 AM,5,3,10:54:47 AM,6,22.4,,-1.300921,36.828195,-1.3229345,36.8566974,857,756
15492,453,Bike,1,Personal,22,3,3:06:10 PM,22,3,3:06:27 PM,22,3,3:10:54 PM,22,3,3:34:29 PM,22,3,3:49:35 PM,5,25.9,,-1.275075,36.766391,-1.2970281,36.7903141,898,906
13109,2869,Bike,3,Business,3,3,12:10:45 PM,3,3,12:14:07 PM,3,3,12:24:38 PM,3,3,12:27:25 PM,3,3,1:20:40 PM,9,27.3,,-1.28878,36.8168312,-1.3025826,36.7670807,441,3195
26230,1792,Bike,3,Business,20,2,3:45:11 PM,20,2,3:50:35 PM,20,2,3:56:28 PM,20,2,4:00:46 PM,20,2,5:07:04 PM,13,24.1,,-1.2809121,36.7852524,-1.256055,36.7695771,268,3978
216,1363,Bike,3,Business,30,6,9:16:57 AM,30,6,9:17:20 AM,30,6,9:17:28 AM,30,6,9:19:41 AM,30,6,9:35:22 AM,4,,,-1.3004062,36.829741,-1.2819608,36.8109939,111,941
5763,302,Bike,3,Business,8,6,5:31:52 PM,8,6,5:32:18 PM,8,6,5:38:24 PM,8,6,5:49:59 PM,8,6,6:08:58 PM,7,22.2,,-1.2649605,36.7981777,-1.2510147,36.7522023,112,1139
19065,71,Bike,3,Business,6,5,2:29:34 PM,6,5,2:34:54 PM,6,5,2:51:38 PM,6,5,3:02:37 PM,6,5,3:27:53 PM,10,22.6,,-1.2891922,36.825189,-1.293886,36.7596951,629,1516
12819,2557,Bike,1,Personal,19,5,10:03:55 AM,19,5,10:16:34 AM,19,5,10:22:19 AM,19,5,10:26:05 AM,19,5,10:42:09 AM,3,20.0,,-1.2944457,36.7923516,-1.2969293,36.8027733,299,964
26269,868,Bike,3,Business,8,1,2:11:28 PM,8,1,2:11:58 PM,8,1,2:22:15 PM,8,1,2:23:39 PM,8,1,3:04:35 PM,7,29.6,,-1.2628473,36.781805,-1.265715,36.823815,106,2456
18782,3300,Bike,3,Business,30,4,9:22:00 AM,30,4,9:23:07 AM,30,4,9:35:38 AM,30,4,9:41:05 AM,30,4,10:06:50 AM,9,19.5,,-1.259478,36.8017813,-1.303596,36.778378,341,1545
19156,3213,Bike,1,Personal,10,2,9:30:12 AM,10,2,9:30:42 AM,10,2,9:43:07 AM,10,2,10:07:24 AM,10,2,10:17:58 AM,3,16.1,,-1.2854174,36.7951152,-1.3007534,36.7964576,465,634
19038,3295,Bike,3,Business,19,2,11:51:52 AM,19,2,11:53:05 AM,19,2,12:06:49 PM,19,2,12:14:04 PM,19,2,12:37:32 PM,14,27.6,,-1.2571472,36.7950633,-1.2706945,36.8786243,404,1408
9311,2330,Bike,3,Business,31,5,5:15:56 PM,31,5,5:18:12 PM,31,5,5:22:48 PM,31,5,5:31:09 PM,31,5,5:49:43 PM,12,23.9,,-1.2642903,36.8002137,-1.2284323,36.8757058,247,1114
914,286,Bike,3,Business,22,4,2:42:07 PM,22,4,2:43:25 PM,22,4,2:55:51 PM,22,4,2:59:42 PM,22,4,3:30:38 PM,12,26.2,,-1.2551895,36.7822034,-1.3223238,36.8320056,250,1856
23111,3626,Bike,2,Personal,22,3,3:04:54 PM,22,3,3:04:59 PM,22,3,3:27:58 PM,22,3,3:33:38 PM,22,3,4:46:59 PM,32,25.6,,-1.3216456,36.7145156,-1.349287,36.9390989,226,4401
19553,3326,Bike,3,Business,29,2,1:15:18 PM,29,2,1:15:43 PM,29,2,1:20:57 PM,29,2,1:30:42 PM,29,2,1:30:45 PM,3,23.7,,-1.2551895,36.7822034,-1.2560455,36.7800867,647,3
21331,1178,Bike,3,Business,30,4,1:31:25 PM,30,4,1:32:20 PM,30,4,1:45:40 PM,30,4,1:53:29 PM,30,4,2:08:12 PM,7,20.7,,-1.2866544,36.784311,-1.2627203,36.7929743,536,883
